"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"49877-83081","RB","Chase","Chase Edmonds","Edmonds","12","1","5000","WAS@ARI","ARI","WAS","","","","",""
"49877-64907","WR","JJ","JJ Arcega-Whiteside","Arcega-Whiteside","3.487499952316284","8","5000","LAR@PHI","PHI","LAR","","","","",""
"49877-71352","WR","Mecole","Mecole Hardman","Hardman","1.100000023841858","1","5000","KC@LAC","KC","LAC","","","","",""
"49877-55165","RB","Justin","Justin Jackson","Jackson","0.4000000059604645","1","5000","KC@LAC","LAC","KC","D","Quadriceps","","",""
"49877-14237","TE","Kyle","Kyle Rudolph","Rudolph","3.799999952316284","1","5000","MIN@IND","MIN","IND","","","","",""
"49877-61631","WR","Olabisi","Olabisi Johnson","Johnson","7.099999904632568","1","4900","MIN@IND","MIN","IND","","","","",""
"49877-12526","D","Buffalo","Buffalo Bills","Bills","8","1","4900","BUF@MIA","BUF","MIA","","","","",""
"49877-45439","WR","Corey","Corey Davis","Davis","13.600000381469727","1","4900","JAC@TEN","TEN","JAC","","","","",""
"49877-55748","WR","James","James Washington","Washington","10.399999618530273","1","4900","DEN@PIT","PIT","DEN","","","","",""
"49877-70157","RB","Darrell","Darrell Henderson Jr.","Henderson Jr.","0.6000000238418579","1","4900","LAR@PHI","LAR","PHI","","","","",""
"49877-25272","TE","Eric","Eric Ebron","Ebron","2.299999952316284","1","4900","DEN@PIT","PIT","DEN","","","","",""
"49877-48116","TE","Jonnu","Jonnu Smith","Smith","11.600000381469727","1","4900","JAC@TEN","TEN","JAC","","","","",""
"49877-64744","RB","Josh","Josh Adams","Adams","9.199999809265137","1","4900","SF@NYJ","NYJ","SF","","","","",""
"49877-54608","RB","Jerick","Jerick McKinnon","McKinnon","11.899999618530273","1","4900","SF@NYJ","SF","NYJ","","","","",""
"49877-40434","WR","Greg","Greg Ward","Ward","5.599999904632568","1","4900","LAR@PHI","PHI","LAR","","","","",""
"49877-60930","RB","Myles","Myles Gaskin","Gaskin","8.600000381469727","1","4900","BUF@MIA","MIA","BUF","","","","",""
"49877-30403","WR","Chris","Chris Conley","Conley","1.100000023841858","1","4900","JAC@TEN","JAC","TEN","","","","",""
"49877-85798","WR","Brandon","Brandon Aiyuk","Aiyuk","0","0","4900","SF@NYJ","SF","NYJ","","","","",""
"49877-87859","WR","Laviska","Laviska Shenault Jr.","Shenault Jr.","12.199999809265137","1","4900","JAC@TEN","JAC","TEN","","","","",""
"49877-14257","WR","Randall","Randall Cobb","Cobb","3.299999952316284","1","4900","BAL@HOU","HOU","BAL","","","","",""
"49877-53303","RB","Matt","Matt Breida","Breida","2.200000047683716","1","4800","BUF@MIA","MIA","BUF","","","","",""
"49877-79998","WR","Keelan","Keelan Cole","Cole","13.199999809265137","1","4800","JAC@TEN","JAC","TEN","","","","",""
"49877-63759","RB","Tony","Tony Pollard","Pollard","4.199999809265137","1","4800","ATL@DAL","DAL","ATL","","","","",""
"49877-39286","TE","O.J.","O.J. Howard","Howard","11.600000381469727","1","4800","CAR@TB","TB","CAR","","","","",""
"49877-6627","WR","Ted","Ted Ginn Jr.","Ginn Jr.","0","1","4800","NYG@CHI","CHI","NYG","","","","",""
"49877-45631","RB","Jamaal","Jamaal Williams","Williams","6.199999809265137","1","4800","DET@GB","GB","DET","","","","",""
"49877-25837","RB","Duke","Duke Johnson","Johnson","1.399999976158142","1","4800","BAL@HOU","HOU","BAL","Q","Ankle","","",""
"49877-29949","WR","Marvin","Marvin Hall","Hall","3.0999999046325684","1","4800","DET@GB","DET","GB","","","","",""
"49877-21980","WR","Alshon","Alshon Jeffery","Jeffery","11.188888549804688","9","4800","LAR@PHI","PHI","LAR","O","Foot","","",""
"49877-30298","TE","Jordan","Jordan Reed","Reed","2.200000047683716","1","4800","SF@NYJ","SF","NYJ","","","","",""
"49877-52897","RB","Darrel","Darrel Williams","Williams","4","1","4800","KC@LAC","KC","LAC","","","","",""
"49877-53097","WR","Josh","Josh Reynolds","Reynolds","2.200000047683716","1","4800","LAR@PHI","LAR","PHI","","","","",""
"49877-14339","RB","Dion","Dion Lewis","Lewis","0.10000000149011612","1","4700","NYG@CHI","NYG","CHI","","","","",""
"49877-24671","WR","Adam","Adam Humphries","Humphries","7.699999809265137","1","4700","JAC@TEN","TEN","JAC","","","","",""
"49877-12555","D","Baltimore","Baltimore Ravens","Ravens","15","1","4700","BAL@HOU","BAL","HOU","","","","",""
"49877-24891","RB","Chris","Chris Thompson","Thompson","1.600000023841858","1","4700","JAC@TEN","JAC","TEN","","","","",""
"49877-55970","RB","Royce","Royce Freeman","Freeman","1.7000000476837158","1","4700","DEN@PIT","DEN","PIT","","","","",""
"49877-41741","WR","DaeSean","DaeSean Hamilton","Hamilton","2.299999952316284","1","4700","DEN@PIT","DEN","PIT","","","","",""
"49877-64585","TE","Dawson","Dawson Knox","Knox","3.5999999046325684","1","4700","BUF@MIA","BUF","MIA","","","","",""
"49877-72776","RB","Alexander","Alexander Mattison","Mattison","10","1","4700","MIN@IND","MIN","IND","","","","",""
"49877-64827","WR","Miles","Miles Boykin","Boykin","5.199999809265137","1","4700","BAL@HOU","BAL","HOU","","","","",""
"49877-38264","WR","Demarcus","Demarcus Robinson","Robinson","3.5","1","4700","KC@LAC","KC","LAC","","","","",""
"49877-60910","WR","Dede","Dede Westbrook","Westbrook","8.246666463216146","15","4700","JAC@TEN","JAC","TEN","","","","",""
"49877-85671","WR","Justin","Justin Jefferson","Jefferson","3.5999999046325684","1","4700","MIN@IND","MIN","IND","","","","",""
"49877-71359","WR","Javon","Javon Wims","Wims","6.599999904632568","1","4700","NYG@CHI","CHI","NYG","","","","",""
"49877-26355","TE","Logan","Logan Thomas","Thomas","11.699999809265137","1","4700","WAS@ARI","WAS","ARI","","","","",""
"49877-40758","RB","Corey","Corey Clement","Clement","3.0999999046325684","1","4700","LAR@PHI","PHI","LAR","","","","",""
"49877-55323","RB","Jaylen","Jaylen Samuels","Samuels","0.800000011920929","1","4600","DEN@PIT","PIT","DEN","","","","",""
"49877-94262","WR","Antonio","Antonio Gandy-Golden","Gandy-Golden","0","0","4600","WAS@ARI","WAS","ARI","","","","",""
"49877-69777","WR","Darnell","Darnell Mooney","Mooney","5.300000190734863","1","4600","NYG@CHI","CHI","NYG","","","","",""
"49877-28827","RB","Dare","Dare Ogunbowale","Ogunbowale","3.612499952316284","16","4600","JAC@TEN","JAC","TEN","","","","",""
"49877-86192","WR","KJ","KJ Hamler","Hamler","0","0","4600","DEN@PIT","DEN","PIT","","","","",""
"49877-12547","D","Pittsburgh","Pittsburgh Steelers","Steelers","8","1","4600","DEN@PIT","PIT","DEN","","","","",""
"49877-71957","WR","Quintez","Quintez Cephus","Cephus","5.800000190734863","1","4600","DET@GB","DET","GB","","","","",""
"49877-14645","WR","Dontrelle","Dontrelle Inman","Inman","3.0999999046325684","1","4600","WAS@ARI","WAS","ARI","","","","",""
"49877-43334","RB","J.D.","J.D. McKissic","McKissic","0.4000000059604645","1","4600","WAS@ARI","WAS","ARI","","","","",""
"49877-55689","RB","Ito","Ito Smith","Smith","2.0999999046325684","1","4600","ATL@DAL","ATL","DAL","","","","",""
"49877-33472","RB","C.J.","C.J. Prosise","Prosise","2.9749999046325684","8","4600","BAL@HOU","HOU","BAL","","","","",""
"49877-54010","RB","Brian","Brian Hill","Hill","3","1","4600","ATL@DAL","ATL","DAL","","","","",""
"49877-72453","WR","Denzel","Denzel Mims","Mims","0","0","4600","SF@NYJ","NYJ","SF","IR","Hamstring","","",""
"49877-33557","TE","Tyler","Tyler Eifert","Eifert","1.2999999523162842","1","4600","JAC@TEN","JAC","TEN","","","","",""
"49877-70422","WR","Kalif","Kalif Raymond","Raymond","0","1","4600","JAC@TEN","TEN","JAC","","","","",""
"49877-27457","WR","Kenny","Kenny Stills","Stills","0","1","4600","BAL@HOU","HOU","BAL","","","","",""
"49877-41867","RB","Jordan","Jordan Wilkins","Wilkins","4.208333333333333","12","4600","MIN@IND","IND","MIN","","","","",""
"49877-72725","TE","Irv","Irv Smith Jr.","Smith Jr.","1.600000023841858","1","4600","MIN@IND","MIN","IND","","","","",""
"49877-64581","WR","Van","Van Jefferson Jr.","Jefferson Jr.","3.5999999046325684","1","4600","LAR@PHI","LAR","PHI","","","","",""
"49877-40167","RB","Gus","Gus Edwards","Edwards","1.7000000476837158","1","4600","BAL@HOU","BAL","HOU","","","","",""
"49877-70889","RB","Benny","Benny Snell Jr.","Snell Jr.","11.300000190734863","1","4600","DEN@PIT","PIT","DEN","","","","",""
"49877-64786","RB","Ryquell","Ryquell Armstead","Armstead","3.1571429116385326","14","4600","JAC@TEN","JAC","TEN","IR","Illness","","",""
"49877-56698","WR","Dante","Dante Pettis","Pettis","0","1","4600","SF@NYJ","SF","NYJ","","","","",""
"49877-69213","WR","Michael","Michael Pittman Jr.","Pittman Jr.","2","1","4600","MIN@IND","IND","MIN","Q","Toe","","",""
"49877-61060","RB","Devine","Devine Ozigbo","Ozigbo","6.5","1","4600","JAC@TEN","JAC","TEN","IR","Hamstring","","",""
"49877-57091","WR","Tim","Tim Patrick","Patrick","4.900000095367432","1","4600","DEN@PIT","DEN","PIT","","","","",""
"49877-57338","TE","Jordan","Jordan Akins","Akins","10.899999618530273","1","4600","BAL@HOU","HOU","BAL","","","","",""
"49877-24589","WR","Jaron","Jaron Brown","Brown","5","8","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-65559","RB","Bobby","Bobby Holly","Holly","0","0","4500","KC@LAC","LAC","KC","","","","",""
"49877-63554","WR","Dalton","Dalton Schoen","Schoen","0","0","4500","KC@LAC","LAC","KC","","","","",""
"49877-55366","RB","Qadree","Qadree Ollison","Ollison","5.033333460489909","6","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-57432","WR","Cameron","Cameron Batson","Batson","0","0","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-63576","WR","Kirk","Kirk Merritt","Merritt","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-63582","RB","Aca'Cedric","Aca'Cedric Ware","Ware","0","0","4500","CAR@TB","TB","CAR","","","","",""
"49877-79972","WR","Chad","Chad Williams","Williams","0","1","4500","MIN@IND","IND","MIN","","","","",""
"49877-79982","RB","Alex","Alex Armah","Armah","0.10000000149011612","1","4500","CAR@TB","CAR","TB","","","","",""
"49877-61555","WR","David","David Sills","Sills","0","0","4500","NYG@CHI","NYG","CHI","IR","Foot","","",""
"49877-63603","WR","Jared","Jared Pinkney","Pinkney","0","0","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-55417","WR","Jon'Vea","Jon'Vea Johnson","Johnson","0","0","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-88186","WR","JoJo","JoJo Ward","Ward","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-61570","RB","Chandler","Chandler Cox","Cox","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-84101","WR","Vyncint","Vyncint Smith","Smith","3.0923077509953427","13","4500","SF@NYJ","NYJ","SF","IR","Abdomen","","",""
"49877-71821","WR","Joe","Joe Reed","Reed","0","1","4500","KC@LAC","LAC","KC","","","","",""
"49877-47249","WR","Darvin","Darvin Kidsy","Kidsy","0","0","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-61593","WR","Jauan","Jauan Jennings","Jennings","0","0","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-86172","WR","Nick","Nick Easley","Easley","0","0","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-63646","WR","Lawrence","Lawrence Cager","Cager","0","0","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-86178","WR","Dominique","Dominique Dafney","Dafney","0","0","4500","MIN@IND","IND","MIN","","","","",""
"49877-61606","WR","George","George Campbell","Campbell","0","0","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-65706","WR","Deontay","Deontay Burnett","Burnett","5.800000190734863","1","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-139438","RB","Pete","Pete Guerriero","Guerriero","0","0","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-96433","WR","Jermiah","Jermiah Braswell","Braswell","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-65724","RB","JaMycal","JaMycal Hasty","Hasty","0","0","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-69836","WR","Collin","Collin Johnson","Johnson","1.899999976158142","1","4500","JAC@TEN","JAC","TEN","","","","",""
"49877-88277","RB","Anthony","Anthony McFarland Jr.","McFarland Jr.","0","0","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-28890","RB","Derek","Derek Watt","Watt","1.462499976158142","8","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-55514","RB","Buddy","Buddy Howell","Howell","0.5","2","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-45299","RB","David","David Fluellen","Fluellen","0","0","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-94453","RB","Darwin","Darwin Thompson","Thompson","2.7600000381469725","10","4500","KC@LAC","KC","LAC","","","","",""
"49877-61689","RB","James","James Gilbert","Gilbert","0","0","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-12538","D","Los Angeles","Los Angeles Rams","Rams","4","1","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-53498","WR","Richie","Richie James Jr.","James Jr.","1.462499976158142","16","4500","SF@NYJ","SF","NYJ","IR","Hamstring","","",""
"49877-45307","WR","Rodney","Rodney Adams","Adams","0","0","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-88317","RB","Javon","Javon Leake","Leake","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-69884","RB","Darius","Darius Anderson","Anderson","0","0","4500","MIN@IND","IND","MIN","","","","",""
"49877-55552","RB","Jeff","Jeff Wilson Jr.","Wilson Jr.","5.675000190734863","8","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-41221","WR","Andre","Andre Patton","Patton","1.2285714830671037","7","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-69894","RB","Sewo","Sewo Olonilua","Olonilua","0","0","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-86295","RB","Michael","Michael Warren II","Warren II","0","0","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-33047","WR","Chris","Chris Moore","Moore","0.7199999809265136","5","4500","BAL@HOU","BAL","HOU","O","Finger","","",""
"49877-31015","WR","DeAndrew","DeAndrew White","White","1.1833333174387615","6","4500","BAL@HOU","BAL","HOU","IR","Undisclosed","","",""
"49877-71974","RB","Malcolm","Malcolm Perry","Perry","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-57640","RB","Napoleon","Napoleon Maxwell","Maxwell","0","0","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-57651","WR","Travis","Travis Fulgham","Fulgham","0","2","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-94534","WR","Gabriel","Gabriel Davis","Davis","2.5999999046325684","1","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-31061","RB","T.J.","T.J. Yeldon","Yeldon","5.800000190734863","4","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-14683","RB","Patrick","Patrick DiMarco","DiMarco","1.0428571701049805","7","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-63855","WR","K.J.","K.J. Osborn","Osborn","0","1","4500","MIN@IND","MIN","IND","","","","",""
"49877-14704","WR","Chris","Chris Hogan","Hogan","0.5","1","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-70019","RB","Tavien","Tavien Feaster","Feaster","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-53639","WR","Isaiah","Isaiah McKenzie","McKenzie","3.200000047683716","1","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-43413","RB","Kenneth","Kenneth Dixon","Dixon","0","0","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-43416","WR","Trent","Trent Taylor","Taylor","1.7000000476837158","1","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-80281","WR","C.J.","C.J. Board","Board","2.700000047683716","1","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-41370","WR","Trevor","Trevor Davis","Davis","1.7428571156093053","14","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-72091","RB","Raymond","Raymond Calais","Calais","0","0","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-41371","RB","Khalfani","Khalfani Muhammad","Muhammad","0","0","4500","DEN@PIT","DEN","PIT","","","","",""
"49877-47523","WR","Tajae","Tajae Sharpe","Sharpe","0","1","4500","MIN@IND","MIN","IND","","","","",""
"49877-80299","RB","Patrick","Patrick Ricard","Ricard","-0.699999988079071","1","4500","BAL@HOU","BAL","HOU","","","","",""
"49877-72133","WR","Antoine","Antoine Wesley","Wesley","0","0","4500","BAL@HOU","BAL","HOU","IR","Shoulder","","",""
"49877-55750","WR","Chris","Chris Lacy","Lacy","1.875","4","4500","DET@GB","DET","GB","","","","",""
"49877-86472","WR","John","John Hightower","Hightower","0.30000001192092896","1","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-31184","RB","Jonathan","Jonathan Williams","Williams","9.475000381469727","4","4500","DET@GB","DET","GB","","","","",""
"49877-70114","WR","L'Jarius","L'Jarius Sneed","Sneed","0","0","4500","KC@LAC","KC","LAC","","","","",""
"49877-29183","RB","D.J.","D.J. Foster","Foster","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-39428","RB","Kyle","Kyle Juszczyk","Juszczyk","5.300000190734863","1","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-23046","RB","Jamize","Jamize Olawale","Olawale","0","2","4500","ATL@DAL","DAL","ATL","IR","Opt out","","",""
"49877-88590","RB","Scottie","Scottie Phillips","Phillips","0","0","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-33320","RB","Senorise","Senorise Perry","Perry","0.44999998807907104","2","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-64061","WR","Johnathon","Johnathon Johnson","Johnson","0","0","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-27199","RB","Marcus","Marcus Murphy","Murphy","0","0","4500","CAR@TB","CAR","TB","","","","",""
"49877-70206","RB","Jason","Jason Huntley","Huntley","0.10000000149011612","1","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-64065","WR","Emanuel","Emanuel Hall","Hall","0","0","4500","WAS@ARI","WAS","ARI","IR","Achilles","","",""
"49877-62042","WR","Deon","Deon Cain","Cain","1.5363636016845703","11","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-27229","RB","Ameer","Ameer Abdullah","Abdullah","2.2714285169328963","14","4500","MIN@IND","MIN","IND","","","","",""
"49877-55912","WR","Saeed","Saeed Blacknall","Blacknall","0","0","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-72297","RB","Rico","Rico Dowdle","Dowdle","0","0","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-6779","RB","LeSean","LeSean McCoy","McCoy","0.699999988079071","1","4500","CAR@TB","TB","CAR","","","","",""
"49877-33403","WR","Tevin","Tevin Jones","Jones","2.0250000953674316","4","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-55940","WR","Chad","Chad Hansen","Hansen","0","0","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-55941","RB","Patrick","Patrick Laird","Laird","1.899999976158142","1","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-53913","WR","Cody","Cody Hollister","Hollister","2.299999952316284","1","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-55964","RB","Tony","Tony Brooks-James","Brooks-James","0.23333332935969034","3","4500","MIN@IND","MIN","IND","","","","",""
"49877-29351","WR","De'Anthony","De'Anthony Thomas","Thomas","0.11428571598870414","14","4500","BAL@HOU","BAL","HOU","IR","Opt out","","",""
"49877-29357","RB","Kenjon","Kenjon Barner","Barner","0.8657142775399345","14","4500","CAR@TB","TB","CAR","","","","",""
"49877-64175","WR","Hakeem","Hakeem Butler","Butler","0","0","4500","CAR@TB","CAR","TB","","","","",""
"49877-25267","WR","Mack","Mack Hollins","Hollins","2.1875","8","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-58041","RB","Mike","Mike Boone","Boone","9.7","5","4500","MIN@IND","MIN","IND","","","","",""
"49877-72382","RB","Gabe","Gabe Nabers","Nabers","0","0","4500","KC@LAC","LAC","KC","","","","",""
"49877-64205","WR","Jalen","Jalen McCleskey","McCleskey","0","0","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-53967","RB","Nick","Nick Bawden","Bawden","0.7400000095367432","5","4500","DET@GB","DET","GB","IR","Undisclosed","","",""
"49877-64215","RB","Karan","Karan Higdon Jr.","Higdon Jr.","0","0","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-92890","WR","Cody","Cody White","White","0","0","4500","DEN@PIT","DEN","PIT","","","","",""
"49877-64222","RB","Jordan","Jordan Glasgow","Glasgow","0","0","4500","MIN@IND","IND","MIN","","","","",""
"49877-70372","WR","Chester","Chester Rogers","Rogers","3.7700000762939454","10","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-56041","RB","Khari","Khari Blasingame","Blasingame","1","1","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-70383","RB","Darrynton","Darrynton Evans","Evans","0","0","4500","JAC@TEN","TEN","JAC","O","Hamstring","","",""
"49877-64242","WR","Keke","Keke Coutee","Coutee","5.224999904632568","8","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-56059","WR","Trent","Trent Sherfield","Sherfield","1.25","8","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-64252","WR","Tony","Tony Brown","Brown","0","0","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-86780","RB","Salvon","Salvon Ahmed","Ahmed","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-56064","RB","Bo","Bo Scarbrough","Scarbrough","7.116666793823242","6","4500","DET@GB","DET","GB","IR","Undisclosed","","",""
"49877-45835","WR","Da'Mari","Da'Mari Scott","Scott","0.7400000095367432","5","4500","NYG@CHI","NYG","CHI","IR","Opt out","","",""
"49877-70426","RB","Reggie","Reggie Gilliam","Gilliam","0","0","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-56099","RB","Cullen","Cullen Gillaspia","Gillaspia","0","0","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-31524","WR","Cody","Cody Core","Core","4.300000190734863","1","4500","NYG@CHI","NYG","CHI","IR","Achilles","","",""
"49877-82731","WR","Brandon","Brandon Zylstra","Zylstra","3.6500000953674316","4","4500","CAR@TB","CAR","TB","","","","",""
"49877-72493","WR","Trishton","Trishton Jackson","Jackson","0","0","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-27441","RB","Damien","Damien Williams","Williams","11.4636362249201","11","4500","KC@LAC","KC","LAC","IR","Opt out","","",""
"49877-43826","WR","Tommylee","Tommylee Lewis","Lewis","0","0","4500","CAR@TB","CAR","TB","","","","",""
"49877-41780","WR","Chris","Chris Thompson","Thompson","0","0","4500","SF@NYJ","SF","NYJ","IR","Undisclosed","","",""
"49877-31561","WR","Donte","Donte Moncrief","Moncrief","0.949999988079071","4","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-41806","WR","Laquon","Laquon Treadwell","Treadwell","3.211111068725586","9","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-56142","WR","Juwann","Juwann Winfree","Winfree","0","0","4500","DEN@PIT","DEN","PIT","","","","",""
"49877-64350","WR","Jeff","Jeff Smith","Smith","1.7000000476837158","1","4500","SF@NYJ","NYJ","SF","IR","Shoulder","","",""
"49877-70501","RB","C.J.","C.J. Ham","Ham","2.078571455819266","14","4500","MIN@IND","MIN","IND","","","","",""
"49877-64357","WR","Michael","Michael Walker","Walker","-0.21428571428571427","7","4500","JAC@TEN","JAC","TEN","","","","",""
"49877-31602","WR","Fred","Fred Brown","Brown","1.0333333015441895","3","4500","DEN@PIT","DEN","PIT","","","","",""
"49877-93055","WR","Isaiah","Isaiah Hodgins","Hodgins","0","0","4500","BUF@MIA","BUF","MIA","IR","Shoulder","","",""
"49877-41857","RB","Dalyn","Dalyn Dawkins","Dawkins","1.2999999523162842","2","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-64389","WR","Nick","Nick Westbrook-Ikhine","Westbrook-Ikhine","0","0","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-43912","WR","Chad","Chad Beebe","Beebe","2.6666666666666665","3","4500","MIN@IND","MIN","IND","","","","",""
"49877-39818","RB","Wayne","Wayne Gallman Jr.","Gallman Jr.","1.899999976158142","1","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-56203","RB","Jon","Jon Hilliman","Hilliman","2.2333332697550454","3","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-45964","WR","Marcus","Marcus Kemp","Kemp","0","0","4500","KC@LAC","KC","LAC","","","","",""
"49877-64405","WR","Dan","Dan Chisena","Chisena","0","0","4500","MIN@IND","MIN","IND","","","","",""
"49877-25513","WR","Darius","Darius Jennings","Jennings","0.3857142925262451","7","4500","KC@LAC","LAC","KC","","","","",""
"49877-54186","WR","A.J.","A.J. Richardson","Richardson","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-45997","WR","Keith","Keith Kirkwood","Kirkwood","0","0","4500","CAR@TB","CAR","TB","IR","Shoulder","","",""
"49877-72627","RB","Patrick","Patrick Taylor","Taylor","0","0","4500","DET@GB","GB","DET","IR","Undisclosed","","",""
"49877-93107","RB","AJ","AJ Dillon","Dillon","1.399999976158142","1","4500","DET@GB","GB","DET","","","","",""
"49877-56248","WR","Noah","Noah Brown","Brown","0","0","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-43961","RB","Tyler","Tyler Ervin","Ervin","4.900000095367432","1","4500","DET@GB","GB","DET","","","","",""
"49877-103352","RB","Christian","Christian Wade","Wade","0","0","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-41922","WR","Johnny","Johnny Holton","Holton","0.5625","8","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-43973","RB","Keith","Keith Smith","Smith","0.4333333174387614","6","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-72669","WR","Isaiah","Isaiah Wright","Wright","0","0","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-41954","WR","Victor","Victor Bolden","Bolden","0","0","4500","DET@GB","DET","GB","","","","",""
"49877-72676","RB","Troymaine","Troymaine Pope","Pope","0.9333332909478081","9","4500","KC@LAC","LAC","KC","","","","",""
"49877-64496","WR","Olamide","Olamide Zaccheaus","Zaccheaus","6.333333333333333","3","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-31732","WR","Corey","Corey Coleman","Coleman","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-72693","RB","Adrian","Adrian Killins Jr.","Killins Jr.","0","0","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-54280","WR","Duke","Duke Williams","Williams","7.150000095367432","4","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-41997","WR","River","River Cracraft","Cracraft","0","0","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-27671","WR","Jake","Jake Kumerow","Kumerow","3.081818320534446","11","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-56356","WR","Isaiah","Isaiah Ford","Ford","2.299999952316284","1","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-44103","RB","Elijah","Elijah McGuire","McGuire","0","0","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-68685","WR","Austin","Austin Mack","Mack","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-91214","WR","Stephen","Stephen Guidry","Guidry","0","0","4500","ATL@DAL","DAL","ATL","IR","Opt out","","",""
