id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier
7401,Ben,Roethlisberger,PIT,QB,38,16,QB,weighted,16.965,20,0.04510000000000147,NA,16.965,16.965,20
7813,Alex,Smith,WAS,QB,36,15,QB,average,6.852200000000001,30,3.0034,NA,6.852200000000001,6.852200000000001,30
7813,Alex,Smith,WAS,QB,36,15,QB,robust,6.852200000000001,30,3.0034,0,6.852200000000001,6.852200000000001,30
7813,Alex,Smith,WAS,QB,36,15,QB,weighted,6.852200000000001,30,3.003400000000001,NA,6.852200000000001,6.852200000000001,30
7836,Aaron,Rodgers,GBP,QB,37,15,QB,average,21.2942,7,1.1496999999999993,NA,21.2942,21.2942,7
7836,Aaron,Rodgers,GBP,QB,37,15,QB,robust,21.2942,7,1.1496999999999993,0,21.2942,21.2942,7
7836,Aaron,Rodgers,GBP,QB,37,15,QB,weighted,21.2942,7,1.1496999999999993,NA,21.2942,21.2942,7
7877,Frank,Gore,NYJ,RB,37,15,RB,average,5.175000000000001,51,0.08700000000000063,NA,5.175000000000001,5.175000000000001,51
7877,Frank,Gore,NYJ,RB,37,15,RB,robust,5.175000000000001,51,0.08700000000000063,0,5.175000000000001,5.175000000000001,51
7877,Frank,Gore,NYJ,RB,37,15,RB,weighted,5.175000000000001,51,0.08700000000000063,NA,5.175000000000001,5.175000000000001,51
8269,Marcedes,Lewis,GBP,TE,36,14,TE,average,1.4260000000000002,52,0.05249999999999999,NA,1.4260000000000002,1.4260000000000002,52
8269,Marcedes,Lewis,GBP,TE,36,14,TE,robust,1.4260000000000002,52,0.05249999999999999,0,1.4260000000000002,1.4260000000000002,52
8269,Marcedes,Lewis,GBP,TE,36,14,TE,weighted,1.4260000000000002,52,0.05250000000000021,NA,1.4260000000000002,1.4260000000000002,52
8658,Adrian,Peterson,DET,RB,35,13,RB,average,4.249,57,0.15999999999999925,NA,4.249,4.249,NA
8658,Adrian,Peterson,DET,RB,35,13,RB,robust,4.249,57,0.15999999999999925,0,4.249,4.249,NA
8658,Adrian,Peterson,DET,RB,35,13,RB,weighted,4.249,57,0.15999999999999925,NA,4.249,4.249,NA
9075,DeSean,Jackson,PHI,WR,34,12,WR,average,5.479,82,0.325499999999999,NA,5.479,5.479,82
9075,DeSean,Jackson,PHI,WR,34,12,WR,robust,5.479,82,0.325499999999999,0,5.479,5.479,82
9075,DeSean,Jackson,PHI,WR,34,12,WR,weighted,5.479,82,0.3254999999999999,NA,5.479,5.479,82
9099,Matt,Ryan,ATL,QB,35,12,QB,average,16.9386,21,0.09740000000000038,NA,16.9386,16.9386,21
9099,Matt,Ryan,ATL,QB,35,12,QB,robust,16.9386,21,0.09740000000000038,0,16.9386,16.9386,21
9099,Matt,Ryan,ATL,QB,35,12,QB,weighted,16.9386,21,0.09740000000000038,NA,16.9386,16.9386,21
9200,Matt,Slater,NEP,WR,35,12,WR,average,0.084,121,0.0015000000000000013,NA,0.084,0.084,NA
9200,Matt,Slater,NEP,WR,35,12,WR,robust,0.084,121,0.0015000000000000013,0,0.084,0.084,NA
9200,Matt,Slater,NEP,WR,35,12,WR,weighted,0.084,121,0.0015000000000000013,NA,0.084,0.084,NA
9308,Danny,Amendola,DET,WR,35,12,WR,average,9.474,51,0.17749999999999844,NA,9.474,9.474,51
9308,Danny,Amendola,DET,WR,35,12,WR,robust,9.474,51,0.17749999999999844,0,9.474,9.474,51
9308,Danny,Amendola,DET,WR,35,12,WR,weighted,9.474,51,0.17749999999999844,NA,9.474,9.474,51
9431,Matthew,Stafford,DET,QB,32,11,QB,average,17.707600000000003,15,0.28610000000000113,NA,17.707600000000003,17.707600000000003,15
9431,Matthew,Stafford,DET,QB,32,11,QB,robust,17.707600000000003,15,0.28610000000000113,0,17.707600000000003,17.707600000000003,15
9431,Matthew,Stafford,DET,QB,32,11,QB,weighted,17.707600000000003,15,0.28610000000000113,NA,17.707600000000003,17.707600000000003,15
9448,LeSean,McCoy,TBB,RB,32,11,RB,average,4.029,59,0.21149999999999958,NA,4.029,4.029,NA
9448,LeSean,McCoy,TBB,RB,32,11,RB,robust,4.029,59,0.21149999999999958,0,4.029,4.029,NA
9448,LeSean,McCoy,TBB,RB,32,11,RB,weighted,4.029,59,0.21149999999999958,NA,4.029,4.029,NA
9474,Jared,Cook,NOS,TE,33,11,TE,average,9.299999999999999,14,0.270999999999999,NA,9.299999999999999,9.299999999999999,14
9474,Jared,Cook,NOS,TE,33,11,TE,robust,9.299999999999999,14,0.270999999999999,0,9.299999999999999,9.299999999999999,14
9474,Jared,Cook,NOS,TE,33,11,TE,weighted,9.299999999999999,14,0.270999999999999,NA,9.299999999999999,9.299999999999999,14
9823,Dez,Bryant,BAL,WR,32,10,WR,average,6.32,76,0.03900000000000059,NA,6.32,6.32,76
9823,Dez,Bryant,BAL,WR,32,10,WR,robust,6.32,76,0.03900000000000059,0,6.32,6.32,76
9823,Dez,Bryant,BAL,WR,32,10,WR,weighted,6.32,76,0.03900000000000059,Inf,6.32,6.32,76
9902,Rob,Gronkowski,TBB,TE,31,10,TE,average,10.007,10,0.05149999999999899,NA,10.007,10.007,10
9902,Rob,Gronkowski,TBB,TE,31,10,TE,robust,10.007,10,0.05149999999999899,0,10.007,10.007,10
9902,Rob,Gronkowski,TBB,TE,31,10,TE,weighted,10.007,10,0.05149999999999899,NA,10.007,10.007,10
9918,Emmanuel,Sanders,NOS,WR,33,10,WR,average,13.9,18,0.3025000000000002,NA,13.9,13.9,18
9918,Emmanuel,Sanders,NOS,WR,33,10,WR,robust,13.9,18,0.3025000000000002,0,13.9,13.9,18
9918,Emmanuel,Sanders,NOS,WR,33,10,WR,weighted,13.899999999999999,18,0.30249999999999844,NA,13.9,13.9,18
9921,Andre,Roberts,BUF,WR,32,10,WR,average,1.058,103,0.052000000000000046,NA,1.058,1.058,NA
9921,Andre,Roberts,BUF,WR,32,10,WR,robust,1.058,103,0.052000000000000046,0,1.058,1.058,NA
9921,Andre,Roberts,BUF,WR,32,10,WR,weighted,1.058,103,0.052000000000000046,NA,1.058,1.058,NA
9925,Jimmy,Graham,CHI,TE,34,10,TE,average,6.75,25,0.6989999999999998,NA,6.75,6.75,25
9925,Jimmy,Graham,CHI,TE,34,10,TE,robust,6.75,25,0.6989999999999998,0,6.75,6.75,25
9925,Jimmy,Graham,CHI,TE,34,10,TE,weighted,6.75,25,0.6989999999999998,Inf,6.75,6.75,25
9988,Antonio,Brown,TBB,WR,32,10,WR,average,13.107000000000001,25,0.0470000000000006,NA,13.107000000000001,13.107000000000001,25
9988,Antonio,Brown,TBB,WR,32,10,WR,robust,13.107000000000001,25,0.0470000000000006,0,13.107000000000001,13.107000000000001,25
9988,Antonio,Brown,TBB,WR,32,10,WR,weighted,13.107000000000001,25,0.0470000000000006,Inf,13.107000000000001,13.107000000000001,25
10261,A.J.,Green,CIN,WR,32,9,WR,average,10.1,47,0.03799999999999848,NA,10.1,10.1,47
10261,A.J.,Green,CIN,WR,32,9,WR,robust,10.1,47,0.03799999999999848,0,10.1,10.1,47
10261,A.J.,Green,CIN,WR,32,9,WR,weighted,10.1,47,0.03799999999999848,NA,10.1,10.1,47
10273,Cam,Newton,NEP,QB,31,9,QB,average,18.8672,13,0.8169000000000004,NA,18.8672,18.8672,13
10273,Cam,Newton,NEP,QB,31,9,QB,robust,18.8672,13,0.8169000000000004,0,18.8672,18.8672,13
10273,Cam,Newton,NEP,QB,31,9,QB,weighted,18.8672,13,0.8169000000000004,NA,18.8672,18.8672,13
10276,Mark,Ingram,BAL,RB,31,9,RB,average,0.384,90,0.08500000000000002,NA,0.384,0.384,NA
10276,Mark,Ingram,BAL,RB,31,9,RB,robust,0.384,90,0.08500000000000002,0,0.384,0.384,NA
10276,Mark,Ingram,BAL,RB,31,9,RB,weighted,0.384,90,0.08500000000000002,NA,0.384,0.384,NA
10313,Andy,Dalton,DAL,QB,33,9,QB,average,17.2806,17,0.1559999999999988,NA,17.2806,17.2806,17
10313,Andy,Dalton,DAL,QB,33,9,QB,robust,17.2806,17,0.1559999999999988,0,17.2806,17.2806,17
10313,Andy,Dalton,DAL,QB,33,9,QB,weighted,17.2806,17,0.1559999999999988,NA,17.2806,17.2806,17
10354,Luke,Stocker,ATL,TE,32,9,TE,average,1.276,55,0.17299999999999982,NA,1.276,1.276,55
10354,Luke,Stocker,ATL,TE,32,9,TE,robust,1.276,55,0.17299999999999982,0,1.276,1.276,55
10354,Luke,Stocker,ATL,TE,32,9,TE,weighted,1.276,55,0.17299999999999982,NA,1.276,1.276,55
10368,Taiwan,Jones,BUF,RB,32,9,RB,average,0.126,95,0,NA,0.126,0.126,NA
10368,Taiwan,Jones,BUF,RB,32,9,RB,robust,0.126,95,0,0,0.126,0.126,NA
10368,Taiwan,Jones,BUF,RB,32,9,RB,weighted,0.126,95,0,NA,0.126,0.126,NA
10378,Anthony,Sherman,KCC,RB,32,9,RB,average,0.779,85,0.132,NA,0.779,0.779,NA
10378,Anthony,Sherman,KCC,RB,32,9,RB,robust,0.779,85,0.132,0,0.779,0.779,NA
10378,Anthony,Sherman,KCC,RB,32,9,RB,weighted,0.779,85,0.132,NA,0.779,0.779,NA
10389,Dion,Lewis,NYG,RB,30,9,RB,average,2.871,66,0.6844999999999999,NA,2.871,2.871,NA
10389,Dion,Lewis,NYG,RB,30,9,RB,robust,2.871,66,0.6844999999999999,0,2.871,2.871,NA
10389,Dion,Lewis,NYG,RB,30,9,RB,weighted,2.871,66,0.6844999999999999,NA,2.871,2.871,NA
10398,Lee,Smith,BUF,TE,33,9,TE,average,0.317,65,0.15100000000000002,NA,0.317,0.317,65
10398,Lee,Smith,BUF,TE,33,9,TE,robust,0.317,65,0.15100000000000002,0,0.317,0.317,65
10398,Lee,Smith,BUF,TE,33,9,TE,weighted,0.317,65,0.15100000000000002,NA,0.317,0.317,65
10432,Virgil,Green,LAC,TE,32,9,TE,average,0.10300000000000001,68,0,NA,0.10300000000000001,0.10300000000000001,68
10432,Virgil,Green,LAC,TE,32,9,TE,robust,0.10300000000000001,68,0,0,0.10300000000000001,0.10300000000000001,68
10432,Virgil,Green,LAC,TE,32,9,TE,weighted,0.10300000000000001,68,0,Inf,0.10300000000000001,0.10300000000000001,68
10514,Nick,Bellore,SEA,RB,31,9,RB,average,0.7070000000000001,86,0.13550000000000006,NA,0.7070000000000001,0.7070000000000001,NA
10514,Nick,Bellore,SEA,RB,31,9,RB,robust,0.7070000000000001,86,0.13550000000000006,0,0.7070000000000001,0.7070000000000001,NA
10514,Nick,Bellore,SEA,RB,31,9,RB,weighted,0.7070000000000001,86,0.13550000000000006,NA,0.7070000000000001,0.7070000000000001,NA
10697,Ryan,Tannehill,TEN,QB,32,8,QB,average,17.5624,16,0.3412000000000006,NA,17.5624,17.5624,16
10697,Ryan,Tannehill,TEN,QB,32,8,QB,robust,17.5624,16,0.3412000000000006,0,17.5624,17.5624,16
10697,Ryan,Tannehill,TEN,QB,32,8,QB,weighted,17.5624,16,0.3412000000000006,NA,17.5624,17.5624,16
10700,Kirk,Cousins,MIN,QB,32,8,QB,average,16.781200000000002,23,0.8684000000000012,NA,16.781200000000002,16.781200000000002,23
10700,Kirk,Cousins,MIN,QB,32,8,QB,robust,16.781200000000002,23,0.8684000000000012,0,16.781200000000002,16.781200000000002,23
10700,Kirk,Cousins,MIN,QB,32,8,QB,weighted,16.781200000000002,23,0.8684000000000012,NA,16.781200000000002,16.781200000000002,23
10703,Russell,Wilson,SEA,QB,32,8,QB,average,20.488599999999998,8,0.7750999999999983,NA,20.488599999999998,20.488599999999998,8
10703,Russell,Wilson,SEA,QB,32,8,QB,robust,20.488599999999998,8,0.7750999999999983,0,20.488599999999998,20.488599999999998,8
10703,Russell,Wilson,SEA,QB,32,8,QB,weighted,20.4886,8,0.7751000000000019,NA,20.488599999999998,20.488599999999998,8
10708,Lamar,Miller,WAS,RB,29,8,RB,average,0.109,100,0.0010000000000000009,NA,0.109,0.109,NA
10708,Lamar,Miller,WAS,RB,29,8,RB,robust,0.109,100,0.0010000000000000009,0,0.109,0.109,NA
10708,Lamar,Miller,WAS,RB,29,8,RB,weighted,0.109,101,0.0010000000000000009,Inf,0.109,0.109,NA
10722,Alshon,Jeffery,PHI,WR,30,8,WR,average,5.639,81,0.22549999999999937,NA,5.639,5.639,81
10722,Alshon,Jeffery,PHI,WR,30,8,WR,robust,5.639,81,0.22549999999999937,0,5.639,5.639,81
10722,Alshon,Jeffery,PHI,WR,30,8,WR,weighted,5.638999999999999,81,0.22549999999999937,NA,5.639,5.639,81
10723,Mohamed,Sanu,DET,WR,31,8,WR,average,6.431000000000001,75,0.12350000000000083,NA,6.431000000000001,6.431000000000001,75
10723,Mohamed,Sanu,DET,WR,31,8,WR,robust,6.431000000000001,75,0.12350000000000083,0,6.431000000000001,6.431000000000001,75
10723,Mohamed,Sanu,DET,WR,31,8,WR,weighted,6.431000000000001,75,0.12350000000000083,NA,6.431000000000001,6.431000000000001,75
10729,T.Y.,Hilton,IND,WR,31,8,WR,average,11.371,36,0.054499999999999105,NA,11.371,11.371,36
10729,T.Y.,Hilton,IND,WR,31,8,WR,robust,11.371,36,0.054499999999999105,0,11.371,11.371,36
10729,T.Y.,Hilton,IND,WR,31,8,WR,weighted,11.371,36,0.05450000000000088,NA,11.371,11.371,36
10738,Marvin,Jones,DET,WR,30,8,WR,average,14.859,11,0.3285,NA,14.859,14.859,11
10738,Marvin,Jones,DET,WR,30,8,WR,robust,14.859,11,0.3285,0,14.859,14.859,11
10738,Marvin,Jones,DET,WR,30,8,WR,weighted,14.859,11,0.3285,NA,14.859,14.859,11
10870,Alfred,Morris,NYG,RB,32,8,RB,average,1.7460000000000002,74,0.2555000000000003,NA,1.7460000000000002,1.7460000000000002,NA
10870,Alfred,Morris,NYG,RB,32,8,RB,robust,1.7460000000000002,74,0.2555000000000003,0,1.7460000000000002,1.7460000000000002,NA
10870,Alfred,Morris,NYG,RB,32,8,RB,weighted,1.746,74,0.25550000000000006,Inf,1.7460000000000002,1.7460000000000002,NA
10940,Derek,Carrier,LVR,TE,30,8,TE,average,0.101,70,0,NA,0.101,0.101,NA
10940,Derek,Carrier,LVR,TE,30,8,TE,robust,0.101,70,0,0,0.101,0.101,NA
10940,Derek,Carrier,LVR,TE,30,8,TE,weighted,0.101,70,0,NA,0.101,0.101,NA
10973,Cole,Beasley,BUF,WR,31,8,WR,average,13.055,27,0.3644999999999996,NA,13.055,13.055,27
10973,Cole,Beasley,BUF,WR,31,8,WR,robust,13.055,27,0.3644999999999996,0,13.055,13.055,27
10973,Cole,Beasley,BUF,WR,31,8,WR,weighted,13.055,27,0.3644999999999996,NA,13.055,13.055,27
10983,Chris,Hogan,FA,WR,32,9,WR,average,0.084,121,5.000000000000004e-4,NA,0.084,0.084,NA
10983,Chris,Hogan,FA,WR,32,9,WR,robust,0.084,121,5.000000000000004e-4,0,0.084,0.084,NA
10983,Chris,Hogan,FA,WR,32,9,WR,weighted,0.084,121,5.000000000000004e-4,NA,0.084,0.084,NA
11152,Mike,Glennon,JAC,QB,31,7,QB,average,15.599,26,0.5920999999999985,NA,15.599,15.599,26
11152,Mike,Glennon,JAC,QB,31,7,QB,robust,15.599,26,0.5920999999999985,0,15.599,15.599,26
11152,Mike,Glennon,JAC,QB,31,7,QB,weighted,15.599000000000002,26,0.5921000000000003,NA,15.599,15.599,26
11192,Le'Veon,Bell,KCC,RB,28,7,RB,average,14.362,20,0.8190000000000008,NA,14.362,14.362,20
11192,Le'Veon,Bell,KCC,RB,28,7,RB,robust,14.362,20,0.8190000000000008,0,14.362,14.362,20
11192,Le'Veon,Bell,KCC,RB,28,7,RB,weighted,14.362,20,0.8190000000000008,NA,14.362,14.362,20
11193,Giovani,Bernard,CIN,RB,29,7,RB,average,14.357999999999999,21,1.8779999999999983,NA,14.357999999999999,14.357999999999999,21
11193,Giovani,Bernard,CIN,RB,29,7,RB,robust,14.357999999999999,21,1.8779999999999983,0,14.357999999999999,14.357999999999999,21
11193,Giovani,Bernard,CIN,RB,29,7,RB,weighted,14.357999999999999,21,1.8779999999999983,NA,14.357999999999999,14.357999999999999,21
11225,Cordarrelle,Patterson,CHI,WR,29,7,RB,average,5.46,48,0.05549999999999944,NA,5.46,5.46,48
11225,Cordarrelle,Patterson,CHI,WR,29,7,RB,robust,5.46,48,0.05549999999999944,0,5.46,5.46,48
11225,Cordarrelle,Patterson,CHI,WR,29,7,RB,weighted,5.46,48,0.05549999999999944,NA,5.46,5.46,48
11228,Robert,Woods,LAR,WR,28,7,WR,average,15.233,10,0.5005000000000006,NA,15.233,15.233,10
11228,Robert,Woods,LAR,WR,28,7,WR,robust,15.233,10,0.5005000000000006,0,15.233,15.233,10
11228,Robert,Woods,LAR,WR,28,7,WR,weighted,15.233,10,0.5005000000000006,NA,15.233,15.233,10
11232,DeAndre,Hopkins,ARI,WR,28,7,WR,average,20.128,4,2.700499999999998,NA,20.128,20.128,4
11232,DeAndre,Hopkins,ARI,WR,28,7,WR,robust,20.128,4,2.700499999999998,0,20.128,20.128,4
11232,DeAndre,Hopkins,ARI,WR,28,7,WR,weighted,20.128,4,2.700499999999998,NA,20.128,20.128,4
11244,Travis,Kelce,KCC,TE,31,7,TE,average,19.067,1,4.429,NA,19.067,19.067,1
11244,Travis,Kelce,KCC,TE,31,7,TE,robust,19.067,1,4.429,0,19.067,19.067,1
11244,Travis,Kelce,KCC,TE,31,7,TE,weighted,19.067,1,4.429,NA,19.067,19.067,1
11247,Zach,Ertz,PHI,TE,30,7,TE,average,9.966000000000001,11,0.10200000000000031,NA,9.966000000000001,9.966000000000001,11
11247,Zach,Ertz,PHI,TE,30,7,TE,robust,9.966000000000001,11,0.10200000000000031,0,9.966000000000001,9.966000000000001,11
11247,Zach,Ertz,PHI,TE,30,7,TE,weighted,9.966000000000001,11,0.10200000000000031,NA,9.966000000000001,9.966000000000001,11
11248,Jordan,Reed,SFO,TE,30,7,TE,average,5.3740000000000006,31,0.6980000000000004,NA,5.3740000000000006,5.3740000000000006,31
11248,Jordan,Reed,SFO,TE,30,7,TE,robust,5.3740000000000006,31,0.6980000000000004,0,5.3740000000000006,5.3740000000000006,31
11248,Jordan,Reed,SFO,TE,30,7,TE,weighted,5.3740000000000006,31,0.6980000000000004,NA,5.3740000000000006,5.3740000000000006,31
11250,Tyler,Eifert,JAC,TE,30,7,TE,average,7.603,21,0.26199999999999957,NA,7.603,7.603,21
11250,Tyler,Eifert,JAC,TE,30,7,TE,robust,7.603,21,0.26199999999999957,0,7.603,7.603,21
11250,Tyler,Eifert,JAC,TE,30,7,TE,weighted,7.603,21,0.26199999999999957,NA,7.603,7.603,21
11252,Levine,Toilolo,NYG,TE,29,7,TE,average,1.0230000000000001,57,0.15050000000000008,NA,1.0230000000000001,1.0230000000000001,57
11252,Levine,Toilolo,NYG,TE,29,7,TE,robust,1.0230000000000001,57,0.15050000000000008,0,1.0230000000000001,1.0230000000000001,57
11252,Levine,Toilolo,NYG,TE,29,7,TE,weighted,1.0230000000000001,57,0.15050000000000008,NA,1.0230000000000001,1.0230000000000001,57
11257,Vance,McDonald,PIT,TE,30,7,TE,average,0.675,60,0.08250000000000002,NA,0.675,0.675,60
11257,Vance,McDonald,PIT,TE,30,7,TE,robust,0.675,60,0.08250000000000002,0,0.675,0.675,60
11257,Vance,McDonald,PIT,TE,30,7,TE,weighted,0.675,60,0.08250000000000002,NA,0.675,0.675,60
11337,Darren,Fells,HOU,TE,34,8,TE,average,4.455,34,0.034000000000000696,NA,4.455,4.455,34
11337,Darren,Fells,HOU,TE,34,8,TE,robust,4.455,34,0.034000000000000696,0,4.455,4.455,34
11337,Darren,Fells,HOU,TE,34,8,TE,weighted,4.455,34,0.034000000000000696,NA,4.455,4.455,34
11367,Kyle,Juszczyk,SFO,RB,29,7,RB,average,2.0309999999999997,69,0.2184999999999997,NA,2.0309999999999997,2.0309999999999997,NA
11367,Kyle,Juszczyk,SFO,RB,29,7,RB,robust,2.0309999999999997,69,0.2184999999999997,0,2.0309999999999997,2.0309999999999997,NA
11367,Kyle,Juszczyk,SFO,RB,29,7,RB,weighted,2.0309999999999997,69,0.2184999999999997,NA,2.0309999999999997,2.0309999999999997,NA
11381,Luke,Willson,FA,TE,30,7,TE,average,0.364,64,0.1215,NA,0.364,0.364,64
11381,Luke,Willson,FA,TE,30,7,TE,robust,0.364,64,0.1215,0,0.364,0.364,64
11381,Luke,Willson,FA,TE,30,7,TE,weighted,0.364,64,0.1215,NA,0.364,0.364,64
11390,Latavius,Murray,NOS,RB,30,7,RB,average,9.271,32,0.15249999999999986,NA,9.271,9.271,32
11390,Latavius,Murray,NOS,RB,30,7,RB,robust,9.271,32,0.15249999999999986,0,9.271,9.271,32
11390,Latavius,Murray,NOS,RB,30,7,RB,weighted,9.271,32,0.15249999999999986,NA,9.271,9.271,32
11399,Ryan,Griffin,NYJ,TE,30,7,TE,average,1.0150000000000001,58,0.3125000000000001,NA,1.0150000000000001,1.0150000000000001,58
11399,Ryan,Griffin,NYJ,TE,30,7,TE,robust,1.0150000000000001,58,0.3125000000000001,0,1.0150000000000001,1.0150000000000001,58
11399,Ryan,Griffin,NYJ,TE,30,7,TE,weighted,1.0150000000000001,58,0.3125000000000001,NA,1.0150000000000001,1.0150000000000001,58
11448,Demetrius,Harris,CHI,TE,29,7,TE,average,0.084,72,0.00399999999999999,NA,0.084,0.084,NA
11448,Demetrius,Harris,CHI,TE,29,7,TE,robust,0.084,72,0.00399999999999999,0,0.084,0.084,NA
11448,Demetrius,Harris,CHI,TE,29,7,TE,weighted,0.084,72,0.0040000000000000036,NA,0.084,0.084,NA
11516,Jack,Doyle,IND,TE,30,7,TE,average,3.915,39,0.2839999999999998,NA,3.915,3.915,39
11516,Jack,Doyle,IND,TE,30,7,TE,robust,3.915,39,0.2839999999999998,0,3.915,3.915,39
11516,Jack,Doyle,IND,TE,30,7,TE,weighted,3.915,39,0.2839999999999998,Inf,3.915,3.915,39
11529,Josh,Hill,NOS,TE,30,7,TE,average,1.7100000000000002,50,0.25150000000000006,NA,1.7100000000000002,1.7100000000000002,50
11529,Josh,Hill,NOS,TE,30,7,TE,robust,1.7100000000000002,50,0.25150000000000006,0,1.7100000000000002,1.7100000000000002,50
11529,Josh,Hill,NOS,TE,30,7,TE,weighted,1.71,50,0.25149999999999983,NA,1.7100000000000002,1.7100000000000002,50
11640,Teddy,Bridgewater,CAR,QB,28,6,QB,average,17.1618,18,0.13560000000000016,NA,17.1618,17.1618,18
11640,Teddy,Bridgewater,CAR,QB,28,6,QB,robust,17.1618,18,0.13560000000000016,0,17.1618,17.1618,18
11640,Teddy,Bridgewater,CAR,QB,28,6,QB,weighted,17.1618,18,0.13560000000000016,NA,17.1618,17.1618,18
11644,Derek,Carr,LVR,QB,29,6,QB,average,18.393,14,0.7579999999999991,NA,18.393,18.393,14
11644,Derek,Carr,LVR,QB,29,6,QB,robust,18.393,14,0.7579999999999991,0,18.393,18.393,14
11644,Derek,Carr,LVR,QB,29,6,QB,weighted,18.393,14,0.7579999999999991,NA,18.393,18.393,14
11647,Logan,Thomas,WAS,TE,29,6,TE,average,10.302,8,0.24099999999999966,NA,10.302,10.302,8
11647,Logan,Thomas,WAS,TE,29,6,TE,robust,10.302,8,0.24099999999999966,0,10.302,10.302,8
11647,Logan,Thomas,WAS,TE,29,6,TE,weighted,10.302,8,0.24099999999999966,NA,10.302,10.302,8
11657,Carlos,Hyde,SEA,RB,30,6,RB,average,7.148000000000001,42,0.2865000000000011,NA,7.148000000000001,7.148000000000001,42
11657,Carlos,Hyde,SEA,RB,30,6,RB,robust,7.148000000000001,42,0.2865000000000011,0,7.148000000000001,7.148000000000001,42
11657,Carlos,Hyde,SEA,RB,30,6,RB,weighted,7.148000000000001,42,0.2865000000000011,NA,7.148000000000001,7.148000000000001,42
11660,Devonta,Freeman,NYG,RB,28,6,RB,average,4.49,54,0.08800000000000097,NA,4.49,4.49,NA
11660,Devonta,Freeman,NYG,RB,28,6,RB,robust,4.49,54,0.08800000000000097,0,4.49,4.49,NA
11660,Devonta,Freeman,NYG,RB,28,6,RB,weighted,4.49,54,0.08800000000000097,NA,4.49,4.49,NA
11670,Sammy,Watkins,KCC,WR,27,6,WR,average,9.055,56,0.06349999999999945,NA,9.055,9.055,56
11670,Sammy,Watkins,KCC,WR,27,6,WR,robust,9.055,56,0.06349999999999945,0,9.055,9.055,56
11670,Sammy,Watkins,KCC,WR,27,6,WR,weighted,9.055,56,0.06349999999999945,NA,9.055,9.055,56
11671,Mike,Evans,TBB,WR,27,6,WR,average,13.065000000000001,26,0.14250000000000185,NA,13.065000000000001,13.065000000000001,26
11671,Mike,Evans,TBB,WR,27,6,WR,robust,13.065000000000001,26,0.14250000000000185,0,13.065000000000001,13.065000000000001,26
11671,Mike,Evans,TBB,WR,27,6,WR,weighted,13.065000000000001,26,0.14250000000000185,NA,13.065000000000001,13.065000000000001,26
11674,Brandin,Cooks,HOU,WR,27,6,WR,average,13.425,21,0.10699999999999932,NA,13.425,13.425,21
11674,Brandin,Cooks,HOU,WR,27,6,WR,robust,13.425,21,0.10699999999999932,0,13.425,13.425,21
11674,Brandin,Cooks,HOU,WR,27,6,WR,weighted,13.425,21,0.1070000000000011,Inf,13.425,13.425,21
11675,Davante,Adams,GBP,WR,28,6,WR,average,21.75,1,1.4170000000000016,NA,21.75,21.75,1
11675,Davante,Adams,GBP,WR,28,6,WR,robust,21.75,1,1.4170000000000016,0,21.75,21.75,1
